source,reference,hypothesis,chrf_segment,bleu_segment,ter_segment
"Which of the following processes are associated with digestion in cattle? I. Ingestion II. Coprophagy III. Regurgitation A. I and II only B. I and III only C. II and III only D. I, II and III","Wanne daga cikin waɗannan hanyoyin ke da alaƙa da narkewar abinci a shanu? I. Shigarwa II.Cin kashin jiki III. Dawo da abinci baki Option A. I and II kaɗai Option B. I and II kaɗai Option C. II da III kaɗai Option D. I, II da III","Wanne daga cikin waɗannan hanyoyin da ke da yawa tare da narkewa a cikin shanu?I. II.Coprophaby III.Regurgittion Option A. Ni da II kawai Option B. I da III kawai Option C. II da III kawai Option D. I, II da III",57.31048374272486,39.58107508971002,48.93617021276596
One of the best ways of controlling tapeworm is to A. drain stagnant water B. eliminate water snails C. properly cook meat before eating D. desist from the consumption of pork,Ɗaya daga cikin hanyoyi mafi inganci na magance macijin ciki shi ne Option A. Kwararar da tsayayyen ruwa Option B. ƙarar da dodon koɗi Option C. dafa nama yadda ya dace kafin ci Option D. gujewa cin naman alade,Daya daga cikin mafi kyawun hanyoyin sarrafa tef na kai tsaye Option A. Rage ruwa mai tsauri Option B. Kare katantanwa na ruwa Option C. Da kyau dafa nama kafin cin abinci Option D. Saurani daga amfani da naman alade,47.89558659385825,11.531002095450528,69.23076923076923
Which of the following symptoms is associated with pathogenic diseases in poultry? A. Diarrhoea B. Feather pecking C. Egg eating D. Rickets,Wanne daga cikin waɗannan alamomin ke da alaƙa da cututtukan dake samuwa daga ƙwayoyin cuta a kiwon kaji? Option A. Gudawa Option B. Kakkaɓewar gashi Option C. Cin ƙwai Option D. Raunin ƙashi,Wanne daga cikin alamun masu zuwa suna da alaƙa da cututtukan cututtukan cututtukan cututtukan fata a cikin kaji? Option A. Magawo Option B. Gashingen Iyalin Height Option C. kwai ci Option D. rickets,47.912348770407434,26.630569840147594,54.54545454545454
One of the ways of identifying a sick bird in a flock is when A. there is an increase in feed intake B. the comb and wattle are bright C. the bird increases its intake of water D. the bird isolates itself from others,Ɗaya daga cikin hanyoyin gano tsuntsu mara lafiya a cikin garle shi ne Option A. an samu ƙaruwar cin abinci Option B. kambu da fatar wuya sun yi haske Option C. ƙaruwar shan ruwan tsuntsu Option D. tsuntsun ya killace kansa daga sauran,Daya daga cikin hanyoyin gano tsuntsu mara lafiya a cikin garken shine lokacin da Option A. Akwai karuwa a cikin ciyarwar Option B. Heep da Wattle suna da haske Option C. Tsuntsu yana kara yawan ruwa Option D. Gurasar da aka ware kanta daga wasu,55.88070037560953,28.6524399188313,60.46511627906976
Progeny selection in farm animals is based on the perfomance of A. family B. parents C. offspring D. siblings,Zaɓen ɗa a dabbobin gona ya dogara ne kan ƙwazon Option A. Dangi Option B. Iyaye Option C. 'Ya'ya Option D. 'Yan uwa,Zabi na Zaben a cikin dabbobi na dabbobi sun dogara da kamshin Option A. Iyali Option B. Iyaye Option C. Zuriyya Option D. Sibblings,50.71059617669689,30.405596969012933,65.21739130434783
"Which of the following problems is associated with animal husbandry in West Africa? I High pest infestation II. Poor land tenure system III. Over population of farmers A. I and II only B. I and III only C. II and III only D. I, II and III","Wanne daga cikin waɗannann matsalolin ke da alaƙa da kiwon dabbobi a Afrika ta Yamma? I Yawan kwararowar ƙwari II Tsarin ƙasa mara kyau III Yawan manoma Option A. I da II kaɗai Option B. I da III kaɗai Option C. II da III kaɗai Option D. I, II da III","Wanne ne daga cikin matsalolin da ke gaba da ke hade da kai tsaye a cikin dabbobi a yammacin Afirka?Ni babban kwaro infestation II.Tsarin ƙasa mai tamani na III.A kan yawan manoma Option A. Ni da II kawai Option B. I da III kawai Option C. II da III kawai Option D. I, II da III",59.64789612012433,31.638442671424006,50.98039215686274
The part labeled I is called A. barrel B. shoulder C. lump D. muzzle,Ana kiran sashin da aka alamta da I da Option A. ganga Option B. kafaɗa Option C. Dunƙule Option D. bakin dabba,Sashe na da aka yi kira an kira ni Option A. Barrel Option B. kafada Option C. dunƙule Option D. Cutch,49.73100282196018,16.308083037009176,54.54545454545454
A major advantage of removing the part labeled II is that A. economises the space of keeping the animal B. Increase the growth rate of the animal C. makes the animal attractive fro mating D. reduces the spread of venereal disease,Babban amfanin cire sashin da aka alamta da II shi ne Option A. ƙaranta tazarar ajiye dabbobi Option B. ƙara ƙimar girman dabba Option C. sanya dabba ya ja hankalin abokin saduwa Option D. rage yaɗuwar cutukan da ake samu ta jima'i,Babban fa'idodin cire sashi mai taken II shine Option A. tattalin arziki da sarari ke kiyaye dabba Option B. Dara karuwar dabbar Option C. Yana sa dabba ta zama dabbar ta hanyar canjin Option D. Rage yaduwar cutar veneral,47.693182157640784,9.667551916501198,76.19047619047619
"To increase the chance of the mutiple birth, a farmer should A. steam up farm animals B. creep feed farm animals C. flush farm animals D. castrate farm animals","Don ƙara yuwuwar haihuwa fiye da ɗaya, ya dace manomi ya Option A. ƙarawa dabba yawan abinci kafin ta haihu Option B. ƙaranta abincin dabbar gona Option C. inganta ciyarwar dabbar Option D. dandaƙe dabbar","Don ƙara damar yiwuwar haihuwa, manomi ya kamata Option A. Dabbar Farm Option B. creep ciyar noma Option C. Grush Option D. Tattaunawa Demon",35.83856669979483,10.848506415749275,68.57142857142857
"A sow was served on the seventh July, two thousand and twelve and it concieved on the same day. What was the expected farrowing date of the sow? A. seventh October, two thousand and twelve B. tenth October, two thousand and twelve C. thirty-onest October, two thousand and twelve D. twenty-seventh April, two thousand and thirteen","An sanya wa macen alade namijin alade a ranar bakwai ta Yuli, dubu biyu da sha biyu kuma ta samu ciki a ranar. Yaushe ake tsammanin ranar haihuwar aladen? Option A. bakwai ga Oktoba, dubu biyu da sha biyu Option B. goma ga Oktoba, dubu biyu da sha biyu Option C. talatin da daya ga Oktoba, dubu biyu da sha biyu Option D. ashirin da bakwai ga Afrilu, dubu biyu da sha uku","An yi aiki a kan na bakwai Yuli, dubu biyu da goma sha biyu kuma yana cikin yi ciki a ranar.Me ake tsammanin furrowing ranar shuka? Option A. Bakwai na bakwai, dubu biyu da goma sha biyu Option B. Tenth Oktoba, dubu biyu da goma sha biyu Option C. talatin-ust Oktoba, dubu biyu da sha biyu Option D. ashirin da bakwai Afrilu, dubu biyu da goma sha uku",64.88333925243435,46.41500313786397,39.726027397260275
"To control the apread of diseases on a farm, the farmer needs to A. Isolate sick animals B. vaccinate sick animals C. introduce sick animals D. quarantine sick animals","Domin shawo kan yaɗuwar cututtuka a gona, manomi na buƙatar ya Option A. killace dabba mara lafiya Option B. rigakafin dabba mara lafiya Option C. gabatar da dabba mara lafiya Option D. Keɓe dabba mara lafiya","Don sarrafa yaduwar cututtuka a kan gona, manomi yana buƙatar Option A. ware marasa lafiya dabbobi Option B. Alurar rigakafi marasa lafiya Option C. gabatar da dabbobi marasa lafiya Option D. Qarantantine dabbobi marasa lafiya",60.73071604027944,27.317981105797944,50.0
"Which of the following activities are routine management practices in animal husbandry? I Feeding II. Slaughtering III. Vaccination A. I and II only B. I and III only C. II and III only D. I, II, and III","Wanne daga cikin ayyukan nan ne na gudanarwar yau da kullum a kiwon dabbobi? I Ciyarwa II Yankawa III Rigakafi Option A. I da II kaɗai Option B. I da III kaɗai Option C. II da III kaɗai Option D. I, II da III","Wanne ne daga cikin ayyukan masu zuwa ayyukan gudanarwa na yau da kullun a cikin dabbobi?Ina ciyar da II.Yanka III.Lamba Option A. Ni da II kawai Option B. I da III kawai Option C. II da III kawai Option D. I, II, da III",64.60536658524235,33.43223477614926,45.45454545454545
The part which functions as temporary storage for food is labeled as A. I B. II C. III D. IV,Sashin dake amfani a matsayin wurin ajiyar abinci na wucin-gadi shi ne aka alamta da Option A.I Option B. II Option C. III Option D. IV,Wani sashi wanda aka yi amfani da shi kamar ajiya na ɗan lokaci don abinci ya zama mai alama kamar Option A. I Option B. II Option C. III Option D. iv,53.382086088794686,42.44017164393286,80.76923076923077
The part labeled III is used for A. ingesting food B. grinding food particles C. storing food materials D. absorbing food nutrients,Anaamfani da sashin da aka alamta da III wurin Option A. shigar da abinci Option B. niƙa ƙwayoyin abinci Option C. adana kayayyakin abinci Option D. tsotse sinadaran abinci,An yi amfani da sashi mai taken III don Option A. Mai shigowa abinci Option B. nika nika barbashi Option C. Adana kayan abinci Option D. Sywararren Abinci na Abinci,51.79403425556631,20.379765144415742,55.172413793103445
"Digestive enzymes are secreted in the parts labeled A. I and II only B. II and III only C. II and IV only D. I, II and IV only","Sinadaran narkar da abinci ana fitar da su ne sashin da aka alamta da Option A. I da II kaɗai Option B. II da III kaɗai Option C. II da IV kaɗai Option D. I, II da IV kaɗai","Ana narkar da enzymes a cikin sassan da aka yiwa alama Option A. Ni da II kawai Option B. II da III kawai Option C. II da IV kawai Option D. I, II da IV kawai",58.58921901692313,42.40094127711894,38.46153846153847
"During artificial insemination, the arge rubber tube used in introducing semen into the vagina of the female is called A. catheter B. ejaculator C. insemination machine D. speculum","Yayin shigar da maniyyi ba ta hanyar saduwa ba, kwararon robar da ake amfani da shi wurin shigar da maniyyi cikin gaban mace ana kiransa da Option A. catheter Option B. ejaculator Option C. injin shigar da maniyyi Option D. speculum","A lokacin rashin kwanciyar hankali, Arge Rarrabawa Tube a cikin gabatar da maniyyi a cikin farjin mace Option A. Catheter Option B. Ejaculator Option C. Motocin Option C. D. Specid",39.27223495935779,8.301935124552429,70.73170731707317
The alimentary canals of fowl and pig end respectively as A. rectum an cloaca B. caeca and cloaca C. colon and rectum D. cloaca and rectum,Hanyoyin narakar da abinci na kaza da alade suna ƙarewa a Option A. rectum da cloaca vB. caeca da cloaca Option C. colon da rectum Option D. cloaca da rectum,Da canals na ciyawa na tsuntsaye da alade sun ƙare bi da bi kamar yadda Option A. Murttum wani Cloaca Option B. Ceeca da Cloaca Option C. na mallaka da dubura Option D. Cloaca da Agtuum,41.915610667249744,9.497998034033273,70.0
Malnutrition in animals could result in A. anthrax B. brucellosis C. erysipelas D. ketosis,Rashin abinci mai gina jiki a dabbobi na iya haifar da Option A. anthrax Option B. brucellosis Option C. erysipelas Option D. Ketosis,Mummurai a cikin dabbobi na iya haifar da Option A. Anthrax Option B. Brucellosis Option C. erysipelas Option D. Ketisi,72.31550037018896,52.01577580814477,30.434782608695656
"In rabbit production, nesting is a sign that the animal is approaching A. conception B. ill-health C. ovulation D. parturition","A tsarin samar da zomo, gina gida alama ce dake nuna dabbar na tunkarar Option A. samun ciki Option B. rashin lafiya Option C. fitar da ƙwai a mahaifa Option D. haihuwa","A cikin Tsarin Rabbit, Neting alama ce wacce dabba ta gabatowa Option A. ɗaukar ciki Option B. Lafiyar Lafiya Option C. Ovulation Option D. Jiki",38.79904472225615,15.014438323882977,59.375
Which of the following agents usually sells animal products in large quantity A. consumer B. producer C. retailer D. wholesaler,Wanne ne daga cikin waɗannan dillalan ya fi siyar da kayayyakin dabbobi da yawa Option A. mai saye Option B. mai samarwa Option C. mai sayar da ɗai-ɗai Option D. mai bada sari,Wanne daga cikin waɗannan wakilai galibi suna sayar da samfuran dabbobi a adadi mai yawa Option A. Mai amfani Option B. KYAUTA Option C. dillali Option D. Whellesaler,49.99428065586851,17.499341391320655,54.54545454545454
A partially fermented preserved forage is referred to as___________ A. Compost B. Silage C. Soilage D. Straw,Abincin dabbobi da aka adana kuma ya fara tsumuwa ana kiransa da___________ Option A. Taki Option B. Silage Option C. Soilage Option D. Ciyawa busassa,An yi amfani da ferar da aka adana forage da aka kira a matsayin___________ Option A. Taswani Option B. Silage Option C. SiLage Option D. bambaro,55.782665702026875,52.42152717502353,64.0
The process of obtaining wool from a live sheep is known as_______ A. Flaying B. Shearing C. Treading D. Tupping,Hanyar samun gashi daga rayayyar tunkiya ana kiranta da_______ Option A. Fidar fata Option B. Saro gashi Option C. Tattaki Option D. Haɗuwar dabba,Tsarin samun ulu daga tumaki mai rai an san shi da_______ Option A. Flaying Option B. Twearch Option C. TAFIYA Option D. Tupping,39.46669986439442,40.5325544459141,62.5
The hormone responsible for broodiness in hen is______ A. Oxytocin B. Progesterone C. Prolactin D. Relaxin,Sinadarin dake sanya kaza yin ƙuƙumi shi ne______ Option A. Oxytocin Option B. Progesterone Option C. Prolactin Option D. Relaxin,Hormone da alhakin broodes a cikin hen shine________ Option A. Oxytocin Option B. Tsinkaya Option C. Probactin Option D. Sake wanka,56.10332961616399,44.788603072339946,60.0
Failure of the testes to descend into the scrotal sac in livestock is referred to as___________ A. acromegaly B. cretinism C. cryptorchidism D. dwarfism,Rashin saukowar ƙwayayen maza zuwa jakar maraina a jikin dabbar gona ana kiranta da___________ Option A. acromegaly Option B. cretinism Option C. cryptorchidism Option D. dwarfism,Gazawar gwaje-gwaje don sauka cikin scrotal sc a cikin dabbobi ana kiransu as___________ Option A. ACROGINGY Option B. Creatinism Option C. CryptorChidism Option D. DWARFISM,48.52796243192301,42.40426565796969,53.84615384615385
"In West Africa, farm animals are mostly kept for___________ A. food B. research C. raw materials D. religious festivals","A yammacin Afirka, galibi ana kiwon dabbobin gona ne don___________ Option A. abinci Option B. bincike Option C. kayan aiki Option D. bukukuwan addini","A Yammacin Afirka, dabbobi gon gona da yawa ana kiyaye su a___________ Option A. abinci Option B. Bincika Option C. kayan ƙasa Option D. Bukukuwan addini na addini",66.57994269828717,50.78695893720977,54.166666666666664
The parasite illustrated in the diagram above is_______ A. Trypanosoma sp. B. Brucella sp. C. Mycobacterium sp. D. Plasmodium sp.,Ƙwayar cutar da aka nuna a zanen dake sama ita ce_______ Option A. Trypanosoma sp. Option B. Brucella sp. Option C. Mycobacterium sp. Option D. Plasmodium sp.,Parasite da aka nuna a cikin zane a sama shine_______ Option A. Trypanosoma sp. Option B. Bracela SP. Option C. Mycebacterium sp. Option D. plagenModius sp.,64.52380509113854,57.700865076806885,37.03703703703704
